Category	Date	PdDistrict	X	Y	Location
VEHICLE THEFT	11/27/17	SOUTHERN	-122.4097748	37.77644368	"(37.77644368313238, -122.40977480136334)"
VEHICLE THEFT	2/18/17	MISSION	-122.4133983	37.76867093	"(37.76867092692476, -122.41339825342176)"
VEHICLE THEFT	3/3/17	SOUTHERN	-122.4109328	37.76941138	"(37.76941138494198, -122.41093275078153)"
VEHICLE THEFT	11/29/17	TARAVAL	-122.4617686	37.71817027	"(37.71817027169158, -122.4617686069767)"
VEHICLE THEFT	3/12/17	MISSION	-122.4057285	37.75181077	"(37.75181076802282, -122.405728477989)"
VEHICLE THEFT	6/19/17	CENTRAL	-122.402384	37.79097001	"(37.790970010040624, -122.40238402441089)"
VEHICLE THEFT	11/29/17	PARK	-122.4505559	37.77533518	"(37.77533518194209, -122.45055587251252)"
VEHICLE THEFT	6/20/17	BAYVIEW	-122.3843367	37.73031898	"(37.73031898039169, -122.3843366762963)"
VEHICLE THEFT	5/3/17	TARAVAL	-122.4739713	37.73242311	"(37.73242310702392, -122.47397131085087)"
VEHICLE THEFT	6/20/17	TENDERLOIN	-122.4167322	37.78346557	"(37.78346556744799, -122.41673216309594)"
VEHICLE THEFT	7/30/17	TARAVAL	-122.4544008	37.71716493	"(37.7171649328136, -122.45440084450972)"
VEHICLE THEFT	12/6/17	BAYVIEW	-122.398454	37.75219486	"(37.752194863992806, -122.39845396391596)"
VEHICLE THEFT	6/21/17	INGLESIDE	-122.4310711	37.74384218	"(37.74384218193827, -122.43107109083921)"
VEHICLE THEFT	6/12/17	BAYVIEW	-122.4023158	37.75196228	"(37.75196228030651, -122.4023158443751)"
VEHICLE THEFT	6/25/17	CENTRAL	-122.414142	37.79958673	"(37.79958673448093, -122.41414196589236)"
VEHICLE THEFT	6/21/17	CENTRAL	-122.4155605	37.790254	"(37.79025400136832, -122.41556046900573)"
VEHICLE THEFT	6/21/17	TARAVAL	-122.4863765	37.75845938	"(37.75845938382661, -122.48637646535566)"
VEHICLE THEFT	6/21/17	PARK	-122.4487691	37.77073127	"(37.77073127123001, -122.44876907996544)"
VEHICLE THEFT	5/5/17	BAYVIEW	-122.408213	37.73101274	"(37.73101274219491, -122.40821299146016)"
VEHICLE THEFT	7/31/17	BAYVIEW	-122.3983699	37.75134193	"(37.75134192776311, -122.39836989758744)"
VEHICLE THEFT	7/29/17	CENTRAL	-122.4112063	37.80210062	"(37.80210061935449, -122.41120634823507)"
VEHICLE THEFT	12/7/17	NORTHERN	-122.4245611	37.7843677	"(37.784367700318434, -122.4245611165997)"
VEHICLE THEFT	12/5/17	CENTRAL	-122.402205	37.79796746	"(37.79796746104528, -122.4022049517007)"
VEHICLE THEFT	5/4/17	NORTHERN	-122.4324234	37.77764737	"(37.777647369968996, -122.4324234344853)"
VEHICLE THEFT	12/1/17	CENTRAL	-122.4069776	37.7899181	"(37.789918101685956, -122.40697756369151)"
VEHICLE THEFT	12/7/17	TENDERLOIN	-122.4101571	37.78429738	"(37.784297384331246, -122.41015707391111)"
VEHICLE THEFT	6/23/17	SOUTHERN	-122.4034048	37.77542071	"(37.775420706711, -122.40340479147905)"
VEHICLE THEFT	1/3/17	NORTHERN	-122.4308076	37.76941133	"(37.76941133366855, -122.43080758169957)"
VEHICLE THEFT	6/23/17	INGLESIDE	-122.4372058	37.74392308	"(37.743923082075796, -122.43720578000944)"
VEHICLE THEFT	7/31/17	INGLESIDE	-122.425716	37.70931441	"(37.70931440790301, -122.4257159869449)"
VEHICLE THEFT	8/1/17	SOUTHERN	-122.399841	37.77563279	"(37.77563278642821, -122.39984104557863)"
VEHICLE THEFT	12/7/17	INGLESIDE	-122.4061205	37.71298137	"(37.712981369609764, -122.40612054156215)"
VEHICLE THEFT	6/30/17	BAYVIEW	-122.3944821	37.72952804	"(37.72952804163996, -122.39448211485004)"
VEHICLE THEFT	6/23/17	PARK	-122.4469169	37.76538453	"(37.765384533628556, -122.44691693983187)"
VEHICLE THEFT	1/13/17	INGLESIDE	-122.4213053	37.73216388	"(37.7321638759455, -122.42130534839637)"
VEHICLE THEFT	1/12/17	BAYVIEW	-122.3967161	37.75485988	"(37.75485988284245, -122.39671608814369)"
VEHICLE THEFT	12/3/17	PARK	-122.4360634	37.76933389	"(37.76933388826454, -122.43606340362804)"
VEHICLE THEFT	1/21/17	INGLESIDE	-122.4040536	37.71892991	"(37.71892991003123, -122.40405361499995)"
VEHICLE THEFT	1/23/17	INGLESIDE	-122.4452557	37.71571709	"(37.715717089797124, -122.44525569619317)"
VEHICLE THEFT	6/25/17	SOUTHERN	-122.4128266	37.77281156	"(37.772811562575036, -122.41282664802354)"
VEHICLE THEFT	12/8/17	MISSION	-122.4071905	37.76193721	"(37.761937210362916, -122.40719046101627)"
VEHICLE THEFT	6/25/17	SOUTHERN	-122.4186361	37.77260211	"(37.77260210511444, -122.41863606985795)"
VEHICLE THEFT	6/25/17	CENTRAL	-122.4075398	37.79224918	"(37.79224917725775, -122.40753977435665)"
VEHICLE THEFT	12/6/17	RICHMOND	-122.4765756	37.78612643	"(37.78612642813478, -122.47657564490645)"
VEHICLE THEFT	12/8/17	CENTRAL	-122.4146526	37.79410892	"(37.79410891943662, -122.41465260078695)"
VEHICLE THEFT	12/8/17	NORTHERN	-122.4311093	37.77112128	"(37.77112128481544, -122.4311092904869)"
VEHICLE THEFT	2/7/17	BAYVIEW	-122.3882807	37.7259395	"(37.725939498722546, -122.38828072880135)"
VEHICLE THEFT	12/8/17	BAYVIEW	-122.3879395	37.74226005	"(37.742260051955455, -122.38793945219227)"
VEHICLE THEFT	2/17/17	NORTHERN	-122.4185621	37.78418471	"(37.78418470913026, -122.41856209710514)"
VEHICLE THEFT	1/1/17	INGLESIDE	-122.4410492	37.72334204	"(37.72334203932874, -122.4410491634251)"
VEHICLE THEFT	3/9/17	NORTHERN	-122.4204395	37.78103085	"(37.78103084617832, -122.42043951271735)"
VEHICLE THEFT	3/2/17	BAYVIEW	-122.3901504	37.72700062	"(37.72700062241032, -122.39015040978501)"
VEHICLE THEFT	12/9/17	SOUTHERN	-122.4124833	37.77063059	"(37.77063059107756, -122.41248326347984)"
VEHICLE THEFT	12/9/17	RICHMOND	-122.4417273	37.78596657	"(37.785966565751956, -122.44172728332336)"
VEHICLE THEFT	12/8/17	INGLESIDE	-122.4477124	37.72833108	"(37.72833108125767, -122.44771239562431)"
VEHICLE THEFT	3/6/17	INGLESIDE	-122.4466072	37.72072313	"(37.72072312687889, -122.44660721494971)"
VEHICLE THEFT	3/7/17	INGLESIDE	-122.4078632	37.71262849	"(37.71262849361145, -122.40786316479664)"
VEHICLE THEFT	3/8/17	INGLESIDE	-122.4231159	37.71041464	"(37.71041463661257, -122.42311590486132)"
VEHICLE THEFT	8/4/17	TARAVAL	-122.5091093	37.75841172	"(37.75841171635392, -122.5091092519512)"
VEHICLE THEFT	2/18/17	SOUTHERN	-122.3951632	37.7843097	"(37.78430969986759, -122.39516315448759)"
VEHICLE THEFT	1/11/17	TENDERLOIN	-122.4105309	37.78615172	"(37.78615172368991, -122.41053090841777)"
VEHICLE THEFT	1/11/17	TENDERLOIN	-122.4105309	37.78615172	"(37.78615172368991, -122.41053090841777)"
VEHICLE THEFT	3/25/17	TARAVAL	-122.4960272	37.75616318	"(37.756163180630146, -122.49602716924149)"
VEHICLE THEFT	3/28/17	SOUTHERN	-122.4112792	37.77157858	"(37.77157857650432, -122.41127918996864)"
VEHICLE THEFT	3/25/17	CENTRAL	-122.410408	37.78948407	"(37.78948406944522, -122.4104079946008)"
VEHICLE THEFT	6/29/17	PARK	-122.4582673	37.76341586	"(37.7634158564883, -122.45826732916473)"
VEHICLE THEFT	3/30/17	NORTHERN	-122.4243414	37.79196519	"(37.79196518555889, -122.42434136240072)"
VEHICLE THEFT	3/31/17	TARAVAL	-122.4950817	37.75902634	"(37.759026341833334, -122.49508173830348)"
VEHICLE THEFT	4/10/17	INGLESIDE	-122.4078738	37.71414339	"(37.71414339005925, -122.40787381725066)"
VEHICLE THEFT	4/11/17	RICHMOND	-122.4385853	37.78732306	"(37.787323056357074, -122.43858530739523)"
VEHICLE THEFT	12/10/17	TENDERLOIN	-122.4097974	37.78642209	"(37.7864220856559, -122.40979743014817)"
VEHICLE THEFT	4/14/17	NORTHERN	-122.4182299	37.77848954	"(37.7784895366813, -122.41822989972113)"
VEHICLE THEFT	1/27/17	NORTHERN	-122.4329594	37.80123515	"(37.80123514829905, -122.43295944415172)"
VEHICLE THEFT	1/27/17	BAYVIEW	-122.3994151	37.73028356	"(37.730283563381015, -122.399415144319)"
VEHICLE THEFT	4/8/17	PARK	-122.4594309	37.76533494	"(37.76533493808184, -122.45943090751479)"
VEHICLE THEFT	4/19/17	INGLESIDE	-122.4343729	37.724543	"(37.72454299686717, -122.43437291372771)"
VEHICLE THEFT	4/11/17	BAYVIEW	-122.3982309	37.72112254	"(37.72112253760546, -122.39823091670259)"
VEHICLE THEFT	1/28/17	MISSION	-122.4383188	37.75543162	"(37.75543162401825, -122.4383188192451)"
VEHICLE THEFT	1/31/17	TARAVAL	-122.4496679	37.72036897	"(37.7203689680245, -122.44966790928338)"
VEHICLE THEFT	4/12/17	SOUTHERN	-122.3961641	37.77623288	"(37.77623287532988, -122.3961640585324)"
VEHICLE THEFT	4/4/17	MISSION	-122.4256127	37.75663003	"(37.75663002869159, -122.42561269684907)"
VEHICLE THEFT	2/3/17	INGLESIDE	-122.422742	37.72987094	"(37.7298709361497, -122.42274199523321)"
VEHICLE THEFT	2/3/17	MISSION	-122.4264794	37.75336075	"(37.75336075351992, -122.42647937275392)"
VEHICLE THEFT	4/10/17	NORTHERN	-122.4255146	37.7727341	"(37.772734103109286, -122.42551457539508)"
VEHICLE THEFT	5/1/17	SOUTHERN	-122.4070391	37.78075652	"(37.7807565183591, -122.40703905508214)"
VEHICLE THEFT	2/6/17	BAYVIEW	-122.3970892	37.75359879	"(37.75359878803266, -122.39708918386793)"
VEHICLE THEFT	2/16/17	TARAVAL	-122.4639909	37.73177244	"(37.731772439156614, -122.46399091866871)"
VEHICLE THEFT	5/3/17	NORTHERN	-122.4298074	37.79397724	"(37.793977241628625, -122.42980740072123)"
VEHICLE THEFT	5/5/17	PARK	-122.4525972	37.77263011	"(37.772630108116026, -122.45259717643744)"
VEHICLE THEFT	5/4/17	RICHMOND	-122.4607968	37.77737994	"(37.77737993934882, -122.46079683239236)"
VEHICLE THEFT	4/18/17	MISSION	-122.4211185	37.75690115	"(37.75690115117253, -122.42111847370417)"
VEHICLE THEFT	12/10/17	BAYVIEW	-122.3734562	37.72967967	"(37.72967966727271, -122.37345617152512)"
VEHICLE THEFT	2/11/17	INGLESIDE	-122.4354124	37.74080662	"(37.74080661501552, -122.43541237290631)"
VEHICLE THEFT	2/11/17	TENDERLOIN	-122.4167322	37.78346557	"(37.78346556744799, -122.41673216309594)"
VEHICLE THEFT	4/22/17	TARAVAL	-122.4667152	37.74132375	"(37.74132374864118, -122.4667152401743)"
VEHICLE THEFT	2/5/17	NORTHERN	-122.4255146	37.7727341	"(37.772734103109286, -122.42551457539508)"
VEHICLE THEFT	4/23/17	MISSION	-122.4070012	37.7585409	"(37.75854090466289, -122.40700119831503)"
VEHICLE THEFT	2/13/17	BAYVIEW	-122.3977	37.74057569	"(37.74057569497005, -122.39769999097395)"
VEHICLE THEFT	2/14/17	INGLESIDE	-122.4070067	37.746008	"(37.74600800164824, -122.40700671511496)"
VEHICLE THEFT	2/12/17	MISSION	-122.4090334	37.76054216	"(37.76054215734483, -122.40903342409477)"
VEHICLE THEFT	7/1/17	TARAVAL	-122.5092653	37.76307277	"(37.76307276872339, -122.50926527685704)"
VEHICLE THEFT	12/10/17	TARAVAL	-122.4811832	37.74372682	"(37.74372681703374, -122.48118317162974)"
VEHICLE THEFT	12/11/17	INGLESIDE	-122.4270516	37.71779233	"(37.717792327680115, -122.42705158409944)"
VEHICLE THEFT	5/15/17	MISSION	-122.4160784	37.76203479	"(37.76203478665186, -122.41607842390859)"
VEHICLE THEFT	12/11/17	BAYVIEW	-122.3921188	37.7303282	"(37.7303281973173, -122.39211884741964)"
VEHICLE THEFT	4/27/17	TARAVAL	-122.5061853	37.73656483	"(37.7365648338539, -122.5061852603921)"
VEHICLE THEFT	7/2/17	BAYVIEW	-122.3961004	37.75916737	"(37.75916736953675, -122.39610040200253)"
VEHICLE THEFT	6/24/17	TARAVAL	-122.4540421	37.72266984	"(37.72266984096587, -122.45404208973822)"
VEHICLE THEFT	1/4/17	INGLESIDE	-122.427302	37.72745742	"(37.72745742308916, -122.42730198754707)"
VEHICLE THEFT	1/20/17	BAYVIEW	-122.3852902	37.73079074	"(37.73079074007437, -122.38529022099065)"
VEHICLE THEFT	1/21/17	NORTHERN	-122.4231507	37.79530613	"(37.795306126219074, -122.42315068624954)"
VEHICLE THEFT	2/24/17	RICHMOND	-122.4752355	37.78245699	"(37.78245699347344, -122.47523545762436)"
VEHICLE THEFT	3/4/17	PARK	-122.4408068	37.78179187	"(37.78179186998283, -122.44080679667022)"
VEHICLE THEFT	5/15/17	MISSION	-122.4448875	37.75940658	"(37.75940658126542, -122.44488747181069)"
VEHICLE THEFT	3/15/17	RICHMOND	-122.4509804	37.79078799	"(37.790787992158194, -122.45098036967289)"
VEHICLE THEFT	3/17/17	NORTHERN	-122.4202857	37.78894078	"(37.78894078295703, -122.4202857293678)"
VEHICLE THEFT	3/17/17	MISSION	-122.4063457	37.75234837	"(37.75234836541615, -122.40634565466677)"
VEHICLE THEFT	12/12/17	TARAVAL	-122.4781919	37.76351388	"(37.76351388273961, -122.47819193998183)"
VEHICLE THEFT	3/27/17	BAYVIEW	-122.3928993	37.72849042	"(37.72849042396831, -122.39289934270862)"
VEHICLE THEFT	5/11/17	BAYVIEW	-122.396281	37.76745048	"(37.76745047682344, -122.39628101971246)"
VEHICLE THEFT	4/5/17	NORTHERN	-122.4332465	37.77797407	"(37.77797407126287, -122.43324651883582)"
VEHICLE THEFT	3/5/17	INGLESIDE	-122.4533323	37.73025506	"(37.73025506042534, -122.45333227693274)"
VEHICLE THEFT	5/21/17	NORTHERN	-122.4185628	37.78843068	"(37.788430684133644, -122.4185628434259)"
VEHICLE THEFT	12/12/17	BAYVIEW	-122.3988746	37.71230379	"(37.71230378852407, -122.39887460202118)"
VEHICLE THEFT	4/19/17	RICHMOND	-122.4697687	37.77504565	"(37.775045653944254, -122.46976870002857)"
VEHICLE THEFT	4/20/17	MISSION	-122.4106639	37.75027983	"(37.75027983400354, -122.41066391138094)"
VEHICLE THEFT	4/20/17	MISSION	-122.4081932	37.761222	"(37.761221996135234, -122.40819315624243)"
VEHICLE THEFT	4/25/17	INGLESIDE	-122.4515142	37.73556954	"(37.73556953671542, -122.45151420584955)"
VEHICLE THEFT	4/29/17	SOUTHERN	-122.3951632	37.7843097	"(37.78430969986759, -122.39516315448759)"
VEHICLE THEFT	5/22/17	RICHMOND	-122.4385853	37.78732306	"(37.787323056357074, -122.43858530739523)"
VEHICLE THEFT	5/8/17	INGLESIDE	-122.4263089	37.73716397	"(37.737163973549585, -122.4263089224555)"
VEHICLE THEFT	4/30/17	NORTHERN	-122.4307386	37.79025092	"(37.79025091699536, -122.43073859559874)"
VEHICLE THEFT	5/3/17	MISSION	-122.4128304	37.75014951	"(37.7501495078008, -122.4128304029496)"
VEHICLE THEFT	5/7/17	CENTRAL	-122.4126581	37.7878065	"(37.787806500960855, -122.41265807291538)"
VEHICLE THEFT	5/9/17	BAYVIEW	-122.389737	37.76298747	"(37.76298746747804, -122.38973698138523)"
VEHICLE THEFT	5/12/17	MISSION	-122.4115991	37.75022391	"(37.75022391403287, -122.41159908852275)"
VEHICLE THEFT	12/3/17	INGLESIDE	-122.4257332	37.72670844	"(37.72670843980123, -122.42573318560052)"
VEHICLE THEFT	5/11/17	BAYVIEW	-122.3909717	37.73401522	"(37.73401521807227, -122.39097173455052)"
VEHICLE THEFT	6/13/17	BAYVIEW	-122.3799327	37.73338153	"(37.733381533979625, -122.37993268340266)"
VEHICLE THEFT	5/18/17	TARAVAL	-122.4960272	37.75616318	"(37.756163180630146, -122.49602716924149)"
VEHICLE THEFT	5/9/17	CENTRAL	-122.4066576	37.79889975	"(37.79889974666626, -122.40665760667147)"
VEHICLE THEFT	6/2/17	NORTHERN	-122.4337995	37.80504233	"(37.80504232916272, -122.43379945458106)"
VEHICLE THEFT	12/14/17	MISSION	-122.4192082	37.76023408	"(37.76023407536052, -122.41920824950698)"
VEHICLE THEFT	3/13/17	CENTRAL	-122.4110231	37.80116964	"(37.80116964325011, -122.41102313654189)"
VEHICLE THEFT	6/16/17	SOUTHERN	-122.3908066	37.78782726	"(37.78782726241962, -122.39080664415194)"
VEHICLE THEFT	6/16/17	NORTHERN	-122.4189964	37.78216891	"(37.78216891382917, -122.41899637199911)"
VEHICLE THEFT	6/22/17	BAYVIEW	-122.3884784	37.74110929	"(37.741109286458006, -122.38847839624037)"
VEHICLE THEFT	6/25/17	SOUTHERN	-122.4143706	37.77404184	"(37.77404183850409, -122.41437062749534)"
VEHICLE THEFT	6/27/17	BAYVIEW	-122.3949599	37.76133227	"(37.76133227201477, -122.39495986313011)"
VEHICLE THEFT	6/27/17	CENTRAL	-122.4122691	37.79067276	"(37.79067276498863, -122.41226909105993)"
VEHICLE THEFT	6/28/17	BAYVIEW	-122.3807605	37.73103306	"(37.73103306498022, -122.38076053346522)"
VEHICLE THEFT	5/28/17	CENTRAL	-122.4115188	37.7869409	"(37.78694089988051, -122.41151882035862)"
VEHICLE THEFT	12/16/17	SOUTHERN	-122.4191057	37.77198577	"(37.77198577113608, -122.41910574075156)"
VEHICLE THEFT	7/5/17	BAYVIEW	-122.4029175	37.73613716	"(37.73613715602468, -122.40291751501789)"
VEHICLE THEFT	3/5/17	CENTRAL	-122.4200738	37.80666268	"(37.80666267805887, -122.42007379756718)"
VEHICLE THEFT	3/5/17	CENTRAL	-122.4200738	37.80666268	"(37.80666267805887, -122.42007379756718)"
VEHICLE THEFT	6/29/17	MISSION	-122.4139267	37.75090351	"(37.7509035118202, -122.4139266558619)"
VEHICLE THEFT	7/12/17	SOUTHERN	-122.4214425	37.77263848	"(37.77263847941141, -122.42144246365986)"
VEHICLE THEFT	12/16/17	BAYVIEW	-122.4070587	37.72539977	"(37.72539977002361, -122.40705867657547)"
VEHICLE THEFT	7/7/17	TARAVAL	-122.5060549	37.76321059	"(37.763210588601964, -122.50605493300463)"
VEHICLE THEFT	12/16/17	MISSION	-122.4279722	37.75729192	"(37.757291921350955, -122.4279721782164)"
VEHICLE THEFT	7/19/17	CENTRAL	-122.4055172	37.79706423	"(37.79706422849924, -122.40551722327726)"
VEHICLE THEFT	7/9/17	BAYVIEW	-122.4011281	37.71246948	"(37.712469476729304, -122.40112806694096)"
VEHICLE THEFT	7/21/17	RICHMOND	-122.5100325	37.77417865	"(37.77417865144756, -122.5100325259849)"
VEHICLE THEFT	7/3/17	TARAVAL	-122.4962829	37.76084922	"(37.76084921981906, -122.49628290099437)"
VEHICLE THEFT	8/14/17	RICHMOND	-122.4675019	37.77338186	"(37.773381858921915, -122.46750193426764)"
VEHICLE THEFT	7/22/17	MISSION	-122.431766	37.76194224	"(37.76194223810993, -122.43176602571494)"
VEHICLE THEFT	7/10/17	NORTHERN	-122.4301705	37.78743914	"(37.787439135314756, -122.43017052894452)"
VEHICLE THEFT	12/16/17	PARK	-122.446995	37.76272305	"(37.762723050400496, -122.44699501618769)"
VEHICLE THEFT	7/10/17	INGLESIDE	-122.4058393	37.71354222	"(37.71354221751691, -122.40583928550265)"
VEHICLE THEFT	12/17/17	CENTRAL	-122.4107216	37.78709665	"(37.78709664956634, -122.41072162586977)"
VEHICLE THEFT	12/17/17	MISSION	-122.413438	37.75654521	"(37.75654520637429, -122.41343796973081)"
VEHICLE THEFT	8/5/17	NORTHERN	-122.4192579	37.77514629	"(37.77514629165388, -122.41925789481357)"
VEHICLE THEFT	12/17/17	MISSION	-122.4034143	37.75252402	"(37.75252402026102, -122.40341432601257)"
VEHICLE THEFT	8/7/17	RICHMOND	-122.5060209	37.77623564	"(37.77623563800109, -122.50602088423337)"
VEHICLE THEFT	7/21/17	CENTRAL	-122.4111569	37.80597865	"(37.80597865288967, -122.41115685438939)"
VEHICLE THEFT	3/3/17	RICHMOND	-122.4800384	37.77463002	"(37.774630024953666, -122.48003840673566)"
VEHICLE THEFT	7/21/17	BAYVIEW	-122.3825559	37.72917326	"(37.72917326109149, -122.38255590810643)"
VEHICLE THEFT	12/16/17	PARK	-122.4631023	37.76417821	"(37.76417821235168, -122.46310233562976)"
VEHICLE THEFT	7/7/17	MISSION	-122.4131076	37.76544802	"(37.76544801802659, -122.4131076226929)"
VEHICLE THEFT	7/4/17	SOUTHERN	-122.406482	37.78273179	"(37.782731788488746, -122.40648197274311)"
VEHICLE THEFT	8/12/17	PARK	-122.4361303	37.77520551	"(37.775205514978545, -122.43613031282463)"
VEHICLE THEFT	3/3/17	BAYVIEW	-122.3979838	37.73074249	"(37.73074248638112, -122.39798378569594)"
VEHICLE THEFT	6/30/17	SOUTHERN	-122.422513	37.77071077	"(37.770710765358544, -122.42251303784825)"
VEHICLE THEFT	8/11/17	RICHMOND	-122.4394686	37.79140717	"(37.79140716915768, -122.43946856854873)"
VEHICLE THEFT	8/14/17	RICHMOND	-122.5098954	37.7723132	"(37.772313197681385, -122.50989541823887)"
VEHICLE THEFT	8/14/17	BAYVIEW	-122.3871677	37.73185945	"(37.731859448263144, -122.38716770759018)"
VEHICLE THEFT	12/1/17	CENTRAL	-122.4189303	37.80735025	"(37.80735025163232, -122.41893030292408)"
VEHICLE THEFT	7/10/17	NORTHERN	-122.4283379	37.78671097	"(37.78671097316046, -122.42833791705534)"
VEHICLE THEFT	7/24/17	TARAVAL	-122.492068	37.71436155	"(37.71436154987557, -122.49206801733959)"
VEHICLE THEFT	8/11/17	MISSION	-122.4272424	37.76141181	"(37.76141180839193, -122.42724238019208)"
VEHICLE THEFT	12/22/17	SOUTHERN	-122.3977132	37.77746967	"(37.77746966623983, -122.39771322644543)"
VEHICLE THEFT	8/16/17	INGLESIDE	-122.4465068	37.73113255	"(37.731132554238485, -122.44650682672714)"
VEHICLE THEFT	12/23/17	NORTHERN	-122.4248599	37.78619645	"(37.78619644725339, -122.42485988902867)"
VEHICLE THEFT	8/16/17	INGLESIDE	-122.4135745	37.74717067	"(37.74717066596055, -122.41357450710832)"
VEHICLE THEFT	12/27/17	MISSION	-122.4121739	37.76291678	"(37.76291677665864, -122.41217394626483)"
VEHICLE THEFT	7/12/17	MISSION	-122.4119183	37.76099836	"(37.760998357249214, -122.41191827950655)"
VEHICLE THEFT	7/13/17	TARAVAL	-122.4681053	37.71096391	"(37.71096391463944, -122.46810530461347)"
VEHICLE THEFT	7/11/17	INGLESIDE	-122.4057466	37.74477297	"(37.744772969900595, -122.40574656033407)"
VEHICLE THEFT	8/19/17	CENTRAL	-122.4127822	37.80566547	"(37.80566546845228, -122.41278223697557)"
VEHICLE THEFT	3/3/17	MISSION	-122.4161097	37.75077189	"(37.7507718949448, -122.41610969927632)"
VEHICLE THEFT	1/16/17	NORTHERN	-122.4362978	37.80469123	"(37.80469122796234, -122.43629781665722)"
VEHICLE THEFT	3/3/17	MISSION	-122.4222962	37.75757972	"(37.75757971715316, -122.4222961582782)"
VEHICLE THEFT	8/19/17	RICHMOND	-122.4760245	37.77855135	"(37.77855134647664, -122.47602449263415)"
VEHICLE THEFT	8/20/17	SOUTHERN	-122.4092025	37.77689582	"(37.77689582101829, -122.40920248785393)"
VEHICLE THEFT	7/12/17	PARK	-122.4403597	37.77084802	"(37.770848020363324, -122.44035965589367)"
VEHICLE THEFT	12/29/17	NORTHERN	-122.4228864	37.77641667	"(37.776416668946, -122.42288643822866)"
VEHICLE THEFT	8/23/17	INGLESIDE	-122.4141827	37.7459191	"(37.74591910345175, -122.41418265849104)"
VEHICLE THEFT	8/20/17	MISSION	-122.4149041	37.74876304	"(37.7487630417553, -122.41490408416874)"
VEHICLE THEFT	8/22/17	INGLESIDE	-122.4576281	37.72580166	"(37.72580165993785, -122.45762814820726)"
VEHICLE THEFT	12/31/17	BAYVIEW	-122.3987487	37.7440977	"(37.744097700901804, -122.39874867106272)"
VEHICLE THEFT	2/23/17	CENTRAL	-122.4166424	37.78724504	"(37.787245037814955, -122.41664237000528)"
VEHICLE THEFT	3/5/17	TARAVAL	-122.4811832	37.74372682	"(37.74372681703374, -122.48118317162974)"
VEHICLE THEFT	8/25/17	SOUTHERN	-122.3938706	37.78605817	"(37.7860581689665, -122.39387055525928)"
VEHICLE THEFT	8/25/17	MISSION	-122.4105493	37.74831577	"(37.748315774286205, -122.41054932172108)"
VEHICLE THEFT	8/25/17	NORTHERN	-122.4446127	37.79598376	"(37.795983761344736, -122.44461266953783)"
VEHICLE THEFT	8/27/17	INGLESIDE	-122.4216445	37.74299701	"(37.74299701440755, -122.42164447844698)"
